教师,1,美国,国际会议,学校经费,男,已婚,优秀,理学院
学生,1,中国台湾,合作研究,"科研经费, 费用自理",男,未婚,良好,经济与管理学院
,1,德国,国际会议,学校经费,男,已婚,优秀,电子与信息工程学院
教师,3,希腊,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,3,希腊,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,3,希腊,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,1,美国,国际会议,"学校经费, 科研经费",女,已婚,优秀,土木工程学院
教师,1,德国,国际会议,学校经费,男,已婚,优秀,电子与信息工程学院
教师,2,巴西,国际会议,科研经费,男,已婚,优秀,材料科学与工程学院
教师,2,巴西,国际会议,科研经费,女,已婚,优秀,材料科学与工程学院
学生,1,意大利,国际会议,学校经费,男,未婚,良好,航天学院
教师,1,美国,国际会议,学校经费,男,已婚,优秀,经济与管理学院
教师,1,美国,国际会议,学校经费,男,已婚,优秀,电子与信息工程学院
副教授,1,英国,合作研究,科研经费,男,已婚,优秀,材料科学与工程学院
教师,5,加拿大,国际会议,科研经费,男,已婚,一般,机电工程学院
副教授,5,加拿大,国际会议,科研经费,男,已婚,良好,机电工程学院
,5,加拿大,国际会议,科研经费,男,已婚,优秀,机电工程学院
教师,5,加拿大,国际会议,科研经费,男,已婚,良好,机电工程学院
教师,5,加拿大,国际会议,科研经费,男,已婚,初级,机电工程学院
教授,2,美国,合作研究,学院经费,男,已婚,良好,软件学院
教师,2,美国,合作研究,学院经费,女,未婚,优秀,软件学院
教师,1,美国,国际会议,"学校经费, 科研经费",男,已婚,良好,电气工程及自动化学院
学生,1,澳大利亚,留学进修,科研经费,女,未婚,优秀,化工学院
教师,1,新加坡,国际会议,学校经费,女,已婚,优秀,建筑学院
教师,1,意大利,国际会议,学校经费,男,已婚,良好,电气工程及自动化学院
学生,2,德国,国际会议,学校经费,男,未婚,一般,电气工程及自动化学院
学生,2,德国,国际会议,学校经费,男,未婚,一般,电气工程及自动化学院
教师,2,日本,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,2,日本,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,1,美国,国际会议,科研经费,女,已婚,优秀,市政环境工程学院
教师,1,美国,国际会议,学校经费,男,已婚,优秀,航天学院
,2,美国,访问考察,学校经费,男,已婚,优秀,人文与社会科学学院
教师,1,英国,合作研究,科研经费,男,已婚,优秀,计算机科学与技术学院
教师,1,日本,国际会议,科研经费,男,已婚,优秀,威海校区
教授,2,美国,国际会议,学校经费,男,已婚,优秀,人文与社会科学学院
教授,2,美国,国际会议,学校经费,男,未婚,一般,人文与社会科学学院
教师,4,美国,国际会议,学校经费,男,已婚,优秀,电子与信息工程学院
教师,4,美国,国际会议,学校经费,男,已婚,优秀,电子与信息工程学院
教师,4,美国,国际会议,学校经费,男,已婚,良好,电子与信息工程学院
教师,4,美国,国际会议,学校经费,男,已婚,优秀,电子与信息工程学院
教师,1,美国,实习培训,学校经费,女,已婚,一般,校本部机关
教师,1,西班牙,国际会议,学校经费,男,已婚,良好,经济与管理学院
,1,英国,探亲旅游,费用自理,女,已婚,一般,校本部机关
副教授,2,以色列,合作研究,费用自理,男,已婚,优秀,校本部机关
教师,2,以色列,合作研究,费用自理,女,已婚,良好,校本部机关
学生,1,美国,国际会议,学校经费,男,已婚,优秀,化工学院
教授,1,南非,国际会议,"学校经费, 科研经费",男,已婚,良好,航天学院
教师,3,法国,国际会议,学院经费,女,已婚,优秀,经济与管理学院
教师,3,法国,国际会议,学院经费,男,已婚,良好,经济与管理学院
教师,3,法国,国际会议,学院经费,男,已婚,优秀,经济与管理学院
教师,1,香港,合作研究,学校经费,男,未婚,良好,校本部机关
副教授,1,美国,国际会议,"学校经费, 科研经费",男,已婚,良好,电子与信息工程学院
教师,1,葡萄牙,国际会议,"学校经费, 科研经费",男,已婚,良好,电子与信息工程学院
教师,1,美国,实习培训,学院经费,男,未婚,一般,建筑学院
教师,1,中国台湾,国际会议,科研经费,男,已婚,良好,航天学院
教授,2,美国,国际会议,"学校经费, 科研经费",女,已婚,良好,航天学院
教授,2,美国,国际会议,"学校经费, 科研经费",男,已婚,优秀,航天学院
学生,1,日本,国际会议,科研经费,男,已婚,良好,电气工程及自动化学院
教师,2,新加坡,合作研究,科研经费,男,已婚,优秀,航天学院
教师,2,新加坡,合作研究,科研经费,男,已婚,优秀,航天学院
教师,11,阿曼,访问考察,境外邀请方,男,未婚,初级,材料科学与工程学院
教师,11,阿曼,访问考察,境外邀请方,男,已婚,优秀,电子与信息工程学院
教师,1,西班牙,国际会议,学校经费,男,已婚,优秀,土木工程学院
教授,1,美国,访问考察,科研经费,男,已婚,优秀,基础与交叉科学研究院
学生,1,乌拉圭,国际会议,"学校经费, 科研经费",男,未婚,良好,航天学院
副教授,1,美国,合作研究,"学校经费, 科研经费",女,已婚,优秀,基础与交叉科学研究院
教师,1,中国台湾,访问考察,学校经费,男,已婚,优秀,食品科学与工程学院
教师,1,美国,国际会议,学校经费,女,未婚,优秀,校本部机关
教师,1,俄罗斯,国际会议,学院经费,女,已婚,良好,校本部机关
教师,1,日本,访问考察,"学校经费, 科研经费",男,已婚,良好,材料科学与工程学院
教师,1,中国台湾,国际会议,科研经费,男,已婚,优秀,建筑学院
院长,1,香港,访问考察,学院经费,男,已婚,良好,校本部机关
教师,1,韩国,合作研究,科研经费,男,已婚,优秀,能源科学与工程学院
副教授,1,德国,国际会议,学校经费,男,已婚,良好,能源科学与工程学院
学生,1,美国,访问考察,费用自理,男,未婚,良好,经济与管理学院
教师,2,德国,国际会议,科研经费,男,已婚,一般,机电工程学院
教师,2,德国,国际会议,科研经费,男,已婚,优秀,机电工程学院
学生,1,美国,国际会议,"学校经费, 科研经费",男,未婚,良好,航天学院
,2,俄罗斯,合作研究,学校经费,女,已婚,良好,校本部机关
副教授,2,俄罗斯,合作研究,学校经费,男,已婚,优秀,校本部机关
教授,1,美国,国际会议,学校经费,男,已婚,优秀,校本部机关
教授,1,美国,国际会议,学校经费,男,已婚,优秀,校本部机关
学生,3,俄罗斯,合作研究,学校经费,男,未婚,良好,航天学院
学生,3,俄罗斯,合作研究,学校经费,男,未婚,良好,航天学院
学生,3,俄罗斯,合作研究,学校经费,男,未婚,良好,航天学院
教师,4,西班牙,国际会议,学校经费,男,未婚,良好,土木工程学院
,4,西班牙,国际会议,学校经费,男,已婚,优秀,土木工程学院
教师,4,西班牙,国际会议,学校经费,男,已婚,良好,土木工程学院
教师,4,西班牙,国际会议,学校经费,男,已婚,优秀,土木工程学院
教师,1,法国,合作研究,境外邀请方,男,未婚,良好,理学院
,5,韩国,国际会议,科研经费,女,已婚,优秀,材料科学与工程学院
,5,韩国,国际会议,科研经费,男,已婚,优秀,材料科学与工程学院
,5,韩国,国际会议,科研经费,男,已婚,良好,材料科学与工程学院
,5,韩国,国际会议,科研经费,男,已婚,良好,材料科学与工程学院
教师,5,韩国,国际会议,科研经费,男,已婚,良好,材料科学与工程学院
学生,1,意大利,国际会议,学校经费,男,已婚,优秀,电气工程及自动化学院
副教授,1,俄罗斯,合作研究,学校经费,男,已婚,优秀,航天学院
教授,6,俄罗斯,合作研究,"学校经费, 学院经费",男,已婚,优秀,材料科学与工程学院
教授,6,俄罗斯,合作研究,"学校经费, 学院经费",男,已婚,优秀,材料科学与工程学院
教授,6,俄罗斯,合作研究,"学校经费, 学院经费",男,已婚,优秀,材料科学与工程学院
教授,6,俄罗斯,合作研究,"学校经费, 学院经费",男,已婚,优秀,材料科学与工程学院
教授,6,俄罗斯,合作研究,"学校经费, 学院经费",男,已婚,良好,材料科学与工程学院
教授,6,俄罗斯,合作研究,"学校经费, 学院经费",男,已婚,良好,材料科学与工程学院
,1,波兰,访问考察,科研经费,男,未婚,优秀,建筑学院
学生,1,波兰,国际会议,科研经费,男,未婚,优秀,建筑学院
教师,1,美国,国际会议,"学校经费, 科研经费",女,未婚,良好,航天学院
,5,俄罗斯,合作研究,"学校经费, 学院经费",男,已婚,优秀,校本部机关
教授,5,俄罗斯,合作研究,"学校经费, 学院经费",男,已婚,良好,材料科学与工程学院
教授,5,俄罗斯,合作研究,"学校经费, 学院经费",男,已婚,优秀,材料科学与工程学院
教师,5,俄罗斯,合作研究,"学校经费, 学院经费",男,未婚,优秀,校本部机关
教授,5,俄罗斯,合作研究,"学校经费, 学院经费",男,已婚,良好,校本部机关
教师,2,美国,国际会议,科研经费,女,已婚,优秀,理学院
教师,2,美国,国际会议,科研经费,女,已婚,优秀,理学院
教师,2,波兰,国际会议,学校经费,男,已婚,良好,建筑学院
教师,2,波兰,国际会议,学校经费,女,已婚,优秀,建筑学院
教师,1,中国台湾,国际会议,"学校经费, 科研经费",女,未婚,良好,航天学院
教师,1,美国,国际会议,科研经费,男,未婚,优秀,电子与信息工程学院
教师,1,法国,探亲旅游,费用自理,男,未婚,良好,理学院
学生,1,英国,合作研究,科研经费,男,未婚,一般,航天学院
教师,1,澳大利亚,访问考察,学校经费,男,已婚,优秀,化工学院
教师,2,美国,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,2,美国,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,1,韩国,国际会议,"境外邀请方, 学校经费, 科研经费",男,已婚,良好,材料科学与工程学院
副教授,1,美国,访问考察,科研经费,女,已婚,优秀,理学院
教师,1,香港,国际会议,学校经费,女,已婚,良好,校本部机关
学生,1,美国,国际会议,科研经费,男,已婚,优秀,计算机科学与技术学院
学生,3,美国,国际会议,"学校经费, 科研经费",男,已婚,良好,机电工程学院
学生,3,美国,国际会议,"学校经费, 科研经费",男,未婚,优秀,机电工程学院
学生,3,美国,国际会议,"学校经费, 科研经费",男,未婚,优秀,机电工程学院
教师,1,韩国,合作研究,科研经费,男,已婚,优秀,建筑学院
教师,1,印度尼西亚,国际会议,科研经费,男,已婚,优秀,计算机科学与技术学院
,2,美国,国际会议,科研经费,男,已婚,优秀,校本部机关
教师,2,美国,国际会议,科研经费,男,已婚,良好,市政环境工程学院
学生,1,日本,合作研究,科研经费,男,已婚,良好,航天学院
教师,6,德国,国际会议,学校经费,男,已婚,良好,机电工程学院
教师,6,德国,国际会议,学校经费,男,已婚,良好,机电工程学院
教师,6,德国,国际会议,学校经费,男,已婚,良好,机电工程学院
教师,6,德国,国际会议,学校经费,男,已婚,良好,机电工程学院
教师,6,德国,国际会议,学校经费,男,已婚,良好,机电工程学院
教师,6,德国,国际会议,学校经费,男,已婚,良好,机电工程学院
教授,2,中国台湾,访问考察,学院经费,男,已婚,一般,人文与社会科学学院
教师,2,中国台湾,访问考察,学院经费,男,已婚,优秀,人文与社会科学学院
学生,2,德国,国际会议,科研经费,男,未婚,良好,电气工程及自动化学院
学生,2,德国,国际会议,科研经费,男,未婚,良好,电气工程及自动化学院
学生,1,日本,国际会议,"学校经费, 科研经费",男,已婚,良好,电气工程及自动化学院
教师,4,美国,合作研究,学校经费,男,未婚,良好,理学院
教授,4,美国,合作研究,学校经费,女,已婚,良好,理学院
教授,4,美国,合作研究,学校经费,男,已婚,良好,理学院
教授,4,美国,合作研究,学校经费,男,已婚,优秀,理学院
教师,3,印度尼西亚,合作研究,学院经费,女,已婚,优秀,化工学院
教师,3,印度尼西亚,合作研究,学院经费,男,已婚,优秀,经济与管理学院
教师,3,印度尼西亚,合作研究,学院经费,男,已婚,良好,校本部机关
学生,1,日本,国际会议,科研经费,男,未婚,良好,电气工程及自动化学院
,1,中国台湾,合作研究,学校经费,男,已婚,优秀,校本部机关
学生,1,加拿大,合作研究,科研经费,男,已婚,优秀,市政环境工程学院
教师,1,美国,国际会议,科研经费,男,已婚,良好,理学院
教授,3,韩国,国际会议,科研经费,男,已婚,优秀,计算机科学与技术学院
教授,3,韩国,国际会议,科研经费,女,已婚,优秀,计算机科学与技术学院
副教授,3,韩国,国际会议,科研经费,男,已婚,优秀,计算机科学与技术学院
教师,1,美国,国际会议,学院经费,男,已婚,良好,经济与管理学院
教师,1,希腊,国际会议,科研经费,男,已婚,良好,材料科学与工程学院
教师,1,加拿大,国际会议,学院经费,男,已婚,良好,经济与管理学院
教师,1,美国,合作研究,境外邀请方,女,已婚,优秀,市政环境工程学院
教授,1,韩国,国际会议,科研经费,男,已婚,优秀,材料科学与工程学院
教师,1,美国,探亲旅游,费用自理,男,已婚,优秀,材料科学与工程学院
教师,1,韩国,国际会议,科研经费,男,已婚,良好,材料科学与工程学院
学生,3,韩国,国际会议,科研经费,女,未婚,良好,材料科学与工程学院
学生,3,韩国,国际会议,科研经费,男,已婚,良好,材料科学与工程学院
学生,3,韩国,国际会议,科研经费,男,未婚,良好,材料科学与工程学院
,2,美国,合作研究,学校经费,男,已婚,良好,校本部机关
教师,2,美国,合作研究,学校经费,女,已婚,一般,校本部机关
教师,1,德国,国际会议,科研经费,男,已婚,优秀,材料科学与工程学院
,1,韩国,国际会议,学校经费,女,已婚,优秀,材料科学与工程学院
学生,2,德国,国际会议,科研经费,女,未婚,优秀,电气工程及自动化学院
教师,2,德国,国际会议,科研经费,男,已婚,良好,校本部机关
教授,2,美国,合作研究,学院经费,男,已婚,优秀,软件学院
教师,2,美国,合作研究,学院经费,女,未婚,优秀,软件学院
学生,1,法国,国际会议,"学校经费, 科研经费",男,已婚,良好,材料科学与工程学院
副教授,1,阿拉伯联合酋长国,国际会议,"学校经费, 科研经费",男,已婚,优秀,市政环境工程学院
教师,1,法国,国际会议,科研经费,男,已婚,良好,材料科学与工程学院
学生,1,韩国,国际会议,科研经费,男,未婚,良好,材料科学与工程学院
教师,1,美国,探亲旅游,费用自理,男,已婚,良好,软件学院
学生,1,韩国,国际会议,"学校经费, 科研经费",男,未婚,良好,材料科学与工程学院
教师,5,韩国,合作研究,学院经费,女,未婚,良好,建筑学院
,3,美国,国际会议,"学校经费, 科研经费",男,已婚,良好,基础与交叉科学研究院
教师,1,日本,国际会议,科研经费,男,已婚,良好,电气工程及自动化学院
教师,2,中国台湾,留学进修,学院经费,男,已婚,良好,经济与管理学院
教师,2,中国台湾,留学进修,学院经费,男,已婚,一般,威海校区
教师,3,西班牙,国际会议,"学校经费, 科研经费",男,已婚,优秀,材料科学与工程学院
教师,2,克罗地亚,国际会议,科研经费,男,已婚,良好,机电工程学院
教师,2,克罗地亚,国际会议,科研经费,男,已婚,优秀,机电工程学院
学生,2,德国,国际会议,"学校经费, 科研经费",男,未婚,良好,机电工程学院
学生,2,德国,国际会议,"学校经费, 科研经费",女,未婚,良好,机电工程学院
教师,1,俄罗斯,合作研究,学院经费,女,未婚,优秀,基础与交叉科学研究院
学生,1,美国,访问考察,费用自理,男,未婚,良好,电子与信息工程学院
教师,5,韩国,国际会议,科研经费,男,已婚,良好,理学院
教师,5,韩国,国际会议,科研经费,女,已婚,初级,理学院
教授,5,韩国,国际会议,科研经费,男,已婚,优秀,理学院
副教授,5,韩国,国际会议,科研经费,女,已婚,良好,理学院
教授,5,韩国,国际会议,科研经费,男,已婚,良好,理学院
教师,1,瑞士,国际会议,科研经费,男,已婚,良好,机电工程学院
教师,2,美国,合作研究,学校经费,男,已婚,良好,校本部机关
,2,美国,合作研究,学校经费,女,已婚,一般,校本部机关
教师,1,南非,国际会议,科研经费,女,未婚,良好,航天学院
教师,1,日本,国际会议,"境外邀请方, 学校经费, 科研经费",男,已婚,良好,航天学院
学生,1,德国,国际会议,"学校经费, 科研经费",男,未婚,优秀,电气工程及自动化学院
教师,1,美国,国际会议,学校经费,女,已婚,优秀,外国语学院
教授,1,德国,国际会议,"学校经费, 科研经费",女,已婚,优秀,电气工程及自动化学院
学生,1,中国台湾,合作研究,科研经费,男,未婚,优秀,市政环境工程学院
,1,美国,留学进修,学校经费,男,已婚,良好,航天学院
教师,3,俄罗斯,国际会议,"学校经费, 科研经费",男,已婚,良好,化工学院
教师,3,俄罗斯,国际会议,"学校经费, 科研经费",男,已婚,良好,化工学院
教师,3,俄罗斯,国际会议,"学校经费, 科研经费",女,已婚,良好,化工学院
学生,1,美国,访问考察,费用自理,男,未婚,良好,电气工程及自动化学院
学生,1,美国,访问考察,费用自理,男,未婚,良好,计算机科学与技术学院
学生,1,美国,留学进修,费用自理,女,未婚,良好,威海校区
院长,2,马来西亚，印度尼西亚,访问考察,学院经费,男,已婚,良好,深圳研究生院
副教授,1,意大利，德国，法国，荷兰，瑞士,探亲旅游,费用自理,男,已婚,一般,建筑学院
教师,2,中国台湾,国际会议,学校经费,男,已婚,优秀,航天学院
教师,2,中国台湾,国际会议,学校经费,女,已婚,优秀,化工学院
学生,1,日本,国际会议,"学校经费, 科研经费",女,已婚,优秀,市政环境工程学院
副教授,1,希腊,国际会议,学校经费,男,已婚,优秀,外国语学院
教师,1,美国,国际会议,"学校经费, 科研经费",男,已婚,优秀,材料科学与工程学院
教师,1,美国,合作研究,科研经费,女,已婚,良好,化工学院
学生,1,法国,国际会议,学校经费,男,未婚,优秀,经济与管理学院
学生,1,美国,合作研究,科研经费,男,未婚,优秀,电子与信息工程学院
教师,1,美国,国际会议,"学校经费, 科研经费",男,已婚,优秀,电气工程及自动化学院
学生,1,英国，法国，比利时，荷兰，德国,访问考察,费用自理,女,未婚,一般,威海校区
教师,4,挪威,国际会议,"学校经费, 科研经费",男,已婚,良好,材料科学与工程学院
教师,4,挪威,国际会议,"学校经费, 科研经费",男,已婚,优秀,材料科学与工程学院
学生,1,英国，法国，德国，荷兰,访问考察,费用自理,男,未婚,良好,交通科学与工程学院
学生,1,美国,访问考察,费用自理,女,未婚,初级,经济与管理学院
学生,1,澳大利亚,国际会议,学校经费,男,已婚,优秀,电子与信息工程学院
教师,2,英国,国际会议,科研经费,男,已婚,优秀,航天学院
教师,2,英国,国际会议,科研经费,女,已婚,优秀,航天学院
学生,1,美国,国际会议,"学校经费, 科研经费",男,未婚,优秀,土木工程学院
教师,2,希腊,留学进修,学校经费,女,已婚,良好,外国语学院
,2,希腊,留学进修,学校经费,女,已婚,优秀,外国语学院
教师,2,西班牙,国际会议,"学校经费, 科研经费",男,已婚,优秀,材料科学与工程学院
教师,2,西班牙,国际会议,"学校经费, 科研经费",男,已婚,优秀,材料科学与工程学院
教师,2,英国,国际会议,学校经费,男,已婚,优秀,航天学院
教师,2,英国,国际会议,学校经费,女,已婚,优秀,土木工程学院
学生,1,美国,国际会议,"学校经费, 科研经费",女,已婚,良好,市政环境工程学院
学生,1,英国,国际会议,科研经费,男,未婚,优秀,土木工程学院
教师,1,澳大利亚,国际会议,学校经费,男,已婚,优秀,外国语学院
副教授,1,美国,国际会议,科研经费,男,已婚,良好,计算机科学与技术学院
教师,5,美国,国际会议,科研经费,女,已婚,良好,媒体技术与艺术系
教师,5,美国,国际会议,科研经费,女,已婚,良好,计算机科学与技术学院
教师,5,美国,国际会议,科研经费,男,已婚,良好,计算机科学与技术学院
教师,5,美国,国际会议,科研经费,男,已婚,良好,计算机科学与技术学院
教授,5,美国,国际会议,科研经费,男,已婚,良好,计算机科学与技术学院
教师,1,希腊,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,1,美国,访问考察,学院经费,男,已婚,良好,基础与交叉科学研究院
学生,1,美国,访问考察,费用自理,男,未婚,良好,土木工程学院
教师,1,法国,探亲旅游,费用自理,男,已婚,良好,机电工程学院
学生,1,美国,访问考察,费用自理,男,未婚,初级,威海校区
教师,1,韩国,国际会议,"学校经费, 科研经费",男,已婚,优秀,材料科学与工程学院
学生,2,日本,国际会议,科研经费,女,已婚,良好,电气工程及自动化学院
学生,1,德国,访问考察,费用自理,女,未婚,良好,电子与信息工程学院
教师,1,新加坡,国际会议,"学校经费, 科研经费",女,已婚,良好,电气工程及自动化学院
学生,10,荷兰，瑞典，丹麦，德国,合作研究,费用自理,男,未婚,一般,建筑学院
学生,10,荷兰，瑞典，丹麦，德国,合作研究,费用自理,男,未婚,优秀,建筑学院
学生,10,荷兰，瑞典，丹麦，德国,合作研究,费用自理,女,未婚,良好,建筑学院
学生,10,荷兰，瑞典，丹麦，德国,合作研究,费用自理,女,未婚,优秀,建筑学院
学生,10,荷兰，瑞典，丹麦，德国,合作研究,费用自理,女,未婚,良好,建筑学院
学生,10,荷兰，瑞典，丹麦，德国,合作研究,费用自理,男,未婚,良好,建筑学院
学生,10,荷兰，瑞典，丹麦，德国,合作研究,费用自理,女,未婚,良好,建筑学院
学生,10,荷兰，瑞典，丹麦，德国,合作研究,费用自理,女,未婚,良好,建筑学院
学生,10,荷兰，瑞典，丹麦，德国,合作研究,费用自理,女,未婚,良好,建筑学院
学生,10,荷兰，瑞典，丹麦，德国,合作研究,费用自理,女,未婚,良好,建筑学院
教授,2,荷兰,实习培训,学院经费,男,已婚,优秀,建筑学院
教师,2,荷兰,实习培训,学院经费,女,已婚,优秀,建筑学院
教师,1,法国,访问考察,科研经费,男,已婚,良好,机电工程学院
,3,美国,国际会议,"学校经费, 科研经费",男,已婚,良好,计算机科学与技术学院
教师,3,美国,国际会议,"学校经费, 科研经费",男,已婚,优秀,计算机科学与技术学院
教师,3,美国,国际会议,"学校经费, 科研经费",男,已婚,良好,计算机科学与技术学院
教授,1,日本,探亲旅游,费用自理,男,已婚,良好,电子与信息工程学院
教师,1,加拿大,国际会议,学校经费,男,已婚,优秀,法学院
学生,1,以色列,留学进修,"境外邀请方, 学院经费, 科研经费, 费用自理",女,未婚,良好,航天学院
教师,6,中国台湾,留学进修,费用自理,女,未婚,良好,电气工程及自动化学院
学生,6,中国台湾,留学进修,费用自理,男,未婚,初级,英才学院
学生,6,中国台湾,留学进修,费用自理,女,未婚,优秀,电气工程及自动化学院
学生,6,中国台湾,留学进修,费用自理,男,未婚,一般,计算机科学与技术学院
学生,6,中国台湾,留学进修,费用自理,女,未婚,良好,电子与信息工程学院
学生,6,中国台湾,留学进修,费用自理,男,未婚,优秀,电气工程及自动化学院
教师,1,加拿大,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,1,希腊,国际会议,学校经费,女,已婚,良好,外国语学院
教师,1,西班牙，挪威,国际会议,科研经费,男,已婚,优秀,航天学院
教师,4,芬兰，丹麦，瑞典,合作研究,科研经费,女,已婚,良好,建筑学院
教师,4,芬兰，丹麦，瑞典,合作研究,科研经费,男,已婚,良好,建筑学院
教师,4,芬兰，丹麦，瑞典,合作研究,科研经费,女,已婚,良好,建筑学院
教师,4,芬兰，丹麦，瑞典,合作研究,科研经费,女,已婚,良好,建筑学院
教师,1,韩国,国际会议,科研经费,男,已婚,优秀,威海校区
学生,1,美国,访问考察,费用自理,男,未婚,良好,建筑学院
学生,9,中国台湾,留学进修,费用自理,男,未婚,一般,计算机科学与技术学院
学生,9,中国台湾,留学进修,费用自理,男,未婚,良好,理学院
学生,9,中国台湾,留学进修,费用自理,男,未婚,良好,威海校区
学生,9,中国台湾,留学进修,费用自理,女,未婚,良好,威海校区
学生,9,中国台湾,留学进修,费用自理,女,未婚,良好,电气工程及自动化学院
学生,9,中国台湾,留学进修,费用自理,女,未婚,良好,建筑学院
学生,9,中国台湾,留学进修,费用自理,女,未婚,良好,建筑学院
学生,9,中国台湾,留学进修,费用自理,男,未婚,一般,电气工程及自动化学院
学生,9,中国台湾,留学进修,费用自理,男,未婚,良好,英才学院
教师,1,美国,国际会议,科研经费,女,未婚,优秀,生命科学与技术学院
学生,1,日本,国际会议,科研经费,男,未婚,良好,电气工程及自动化学院
学生,1,美国,国际会议,"学校经费, 科研经费",男,未婚,良好,计算机科学与技术学院
学生,1,中国台湾,留学进修,学校经费,男,未婚,一般,建筑学院
学生,1,美国,访问考察,费用自理,男,未婚,良好,威海校区
教师,2,英国,国际会议,"学校经费, 科研经费",男,已婚,良好,土木工程学院
教师,2,英国,国际会议,"学校经费, 科研经费",男,已婚,良好,土木工程学院
教师,1,美国,国际会议,学校经费,男,已婚,优秀,土木工程学院
学生,1,澳大利亚,国际会议,科研经费,男,未婚,优秀,计算机科学与技术学院
,,,,,男,已婚,优秀,航天学院
,,,,,男,已婚,良好,校本部机关
,,,,,男,已婚,优秀,航天学院
学生,1,瑞士,国际会议,科研经费,男,已婚,良好,机电工程学院
教师,1,以色列,国际会议,学校经费,男,已婚,优秀,经济与管理学院
学生,1,英国，法国,留学进修,费用自理,男,未婚,良好,土木工程学院
教师,1,意大利,国际会议,"学校经费, 科研经费",男,已婚,优秀,材料科学与工程学院
教师,1,美国,国际会议,"学校经费, 科研经费",女,已婚,良好,交通科学与工程学院
教授,1,美国,国际会议,科研经费,男,已婚,优秀,校本部机关
学生,2,中国台湾,留学进修,费用自理,女,未婚,良好,威海校区
学生,2,中国台湾,留学进修,费用自理,女,未婚,良好,威海校区
学生,5,中国台湾,留学进修,费用自理,男,未婚,良好,交通科学与工程学院
学生,5,中国台湾,留学进修,费用自理,女,未婚,优秀,机电工程学院
学生,5,中国台湾,留学进修,费用自理,女,未婚,良好,建筑学院
学生,5,中国台湾,留学进修,费用自理,女,未婚,良好,人文与社会科学学院
学生,5,中国台湾,留学进修,费用自理,男,已婚,一般,生命科学与技术学院
教授,2,美国,国际会议,科研经费,女,已婚,优秀,电气工程及自动化学院
副教授,2,美国,国际会议,科研经费,男,未婚,优秀,电气工程及自动化学院
学生,7,中国台湾,访问考察,境外邀请方,男,未婚,良好,土木工程学院
学生,7,中国台湾,访问考察,境外邀请方,男,未婚,良好,机电工程学院
学生,7,中国台湾,访问考察,境外邀请方,男,未婚,良好,土木工程学院
学生,7,中国台湾,访问考察,境外邀请方,女,未婚,优秀,经济与管理学院
学生,7,中国台湾,访问考察,境外邀请方,女,未婚,良好,经济与管理学院
学生,7,中国台湾,访问考察,境外邀请方,女,未婚,良好,经济与管理学院
学生,7,中国台湾,访问考察,境外邀请方,女,未婚,优秀,电气工程及自动化学院
学生,1,韩国,国际会议,"学校经费, 科研经费",男,未婚,良好,材料科学与工程学院
教师,1,韩国,国际会议,学校经费,男,未婚,优秀,航天学院
教师,1,美国,国际会议,学校经费,女,已婚,优秀,土木工程学院
教师,2,中国台湾,访问考察,学校经费,女,已婚,良好,校本部机关
教师,2,中国台湾,访问考察,学校经费,女,已婚,一般,计算机科学与技术学院
教师,5,土耳其,国际会议,"学校经费, 科研经费",男,已婚,优秀,航天学院
教师,5,土耳其,国际会议,"学校经费, 科研经费",男,已婚,优秀,航天学院
教师,5,土耳其,国际会议,"学校经费, 科研经费",男,已婚,优秀,航天学院
教师,5,土耳其,国际会议,"学校经费, 科研经费",男,已婚,良好,校本部机关
教师,5,土耳其,国际会议,"学校经费, 科研经费",男,已婚,优秀,航天学院
学生,1,韩国,国际会议,学校经费,男,未婚,良好,航天学院
教师,2,法国,合作研究,学校经费,女,已婚,优秀,食品科学与工程学院
教师,2,法国,合作研究,学校经费,男,已婚,优秀,食品科学与工程学院
学生,1,美国,访问考察,费用自理,男,未婚,一般,机电工程学院
学生,5,中国台湾,合作研究,费用自理,男,未婚,优秀,计算机科学与技术学院
教师,5,中国台湾,合作研究,费用自理,女,未婚,良好,外国语学院
学生,5,中国台湾,合作研究,费用自理,男,未婚,良好,土木工程学院
学生,5,中国台湾,合作研究,费用自理,女,未婚,良好,电气工程及自动化学院
学生,5,中国台湾,合作研究,费用自理,女,未婚,良好,电气工程及自动化学院
学生,1,美国,访问考察,费用自理,女,未婚,良好,经济与管理学院
学生,4,中国台湾,留学进修,学校经费,女,未婚,良好,建筑学院
学生,4,中国台湾,留学进修,学校经费,女,未婚,一般,建筑学院
学生,4,中国台湾,留学进修,学校经费,女,未婚,良好,建筑学院
学生,4,中国台湾,留学进修,学校经费,女,未婚,良好,建筑学院
教师,1,中国台湾,访问考察,"境外邀请方, 费用自理",男,已婚,良好,经济与管理学院
教师,1,韩国,国际会议,科研经费,男,已婚,良好,材料科学与工程学院
学生,2,中国台湾,留学进修,"学校经费, 费用自理",男,未婚,优秀,软件学院
